,Unnamed: 0,excel,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
637,637,637,1.25e+18,1.25e+18,1587320000000.0,19-04-2020 23:19,530,,"(Bad Dreams  comes  True  1 )
#bestpoems #instapoems #quotes
#quotesofthedays #quotes4u
#quotesofinstagram #inspiration
#quotesandsayings #lifestyle
#quotesofthenight #quotes #sadquotestumblr #artistsontwitter
#lockdown #hiphop #Rap #ListenToThis #POEMS pic.twitter.com/dnwMVwDnUv","['#bestpoems', '#instapoems', '#quotes', '#quotesofthedays', '#quotes4u', '#quotesofinstagram', '#inspiration', '#quotesandsayings', '#lifestyle', '#quotesofthenight', '#quotes', '#sadquotestumblr', '#artistsontwitter', '#lockdown', '#hiphop', '#rap', '#listentothis', '#poems']",[],137938841.0,137938841.0,TheKronik969,AAKASH DEEP,7,23,https://twitter.com/TheKronik969/status/1251930832589041671,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '137938841', 'username': 'TheKronik969'}]",,,,,bad   dream   come   true   bestpoem   instapoem   quot   quotesoftheday   quotesu   quotesofinstagram   inspir   quotesandsay   lifestyl   quotesofthenight   quot   sadquotestumblr   artistsontwitt   lockdown   hiphop   rap   listentothi   poem  ,1
1022,1022,1022,1.25e+18,1.25e+18,1587400000000.0,20-04-2020 23:09,530,,"Bad Dreams comes True. #quote
#inspiration #lockdown #Nightsky #dreams #quoteoftheday #poetry #writerslife #POEMS #Indian #writing #literature #Emotions #feelings #thoughtoftheday #lifequotes #quotesdaily #ArtistOnTwitter #RETWEEET #Readtolearn #KnowYourWorth #Mindset #Writers pic.twitter.com/rQF448YzCJ","['#quote', '#inspiration', '#lockdown', '#nightsky', '#dreams', '#quoteoftheday', '#poetry', '#writerslife', '#poems', '#indian', '#writing', '#literature', '#emotions', '#feelings', '#thoughtoftheday', '#lifequotes', '#quotesdaily', '#artistontwitter', '#retweeet', '#readtolearn', '#knowyourworth', '#mindset', '#writers']",[],137938841.0,137938841.0,TheKronik969,AAKASH DEEP,1,23,https://twitter.com/TheKronik969/status/1252290841185406977,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '137938841', 'username': 'TheKronik969'}]",,,,,bad   dream   come   true   quot   inspir   lockdown   nightski   dream   quoteoftheday   poetri   writerslif   poem   indian   write   literatur   emot   feel   thoughtoftheday   lifequot   quotesdaili   artistontwitt   retweet   readtolearn   knowyourworth   mindset   writer  ,1
1504,1504,1504,1.25e+18,1.25e+18,1587490000000.0,21-04-2020 23:00,530,Gilbert Hill,"Sitting and doing nothing is not my genre. 
#COVIDã¼19 #coronavirus #lockdown #StaySafe #martialarts #tuesdayvibes #ArtistWheeinDay #weapons #fearless #strength #Practice #SocialDistancing pic.twitter.com/dM7GuAGFvx â at Gilbert Hill","['#covidã¼19', '#coronavirus', '#lockdown', '#staysafe', '#martialarts', '#tuesdayvibes', '#artistwheeinday', '#weapons', '#fearless', '#strength', '#practice', '#socialdistancing']",[],7.15e+17,7.15e+17,iam___RSA,Ravi Shankar Azad(RSA),2,23,https://twitter.com/iam___RSA/status/1252650940554977289,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '714792409498910721', 'username': 'iam___RSA'}]",,,,,sit   noth   genr   covid   coronaviru   lockdown   staysaf   martialart   tuesdayvib   artistwheeinday   weapon   fearless   strength   practic   socialdistanc   gilbert   hill  ,-1
3036,3036,3036,1.25e+18,1.25e+18,1587840000000.0,25-04-2020 22:50,530,,"Comic Strip 
Day 32
Quarantine
#21dayslockdown
#21dayslockdownindia 
Kolkata, 2020
. . . .
. . . 
#covid_19 #covid19india #covid19kolkata #corona #covidart #covidartexhibit #coronaindia #artquarantinedâ¦  https://www.instagram.com/p/B_aXk79jekv/?igshid=1lhdkz7ss5pm3Â â¦","['#21dayslockdown', '#21dayslockdownindia', '#covid_19', '#covid19india', '#covid19kolkata', '#corona', '#covidart', '#covidartexhibit', '#coronaindia', '#artquarantined']",[],2351739758.0,2351739758.0,kls_rt,Ritam Talukdar,6,22,https://twitter.com/kls_rt/status/1254097945529483266,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2351739758', 'username': 'kls_rt'}]",,,,,comic   strip   day   quarantin   dayslockdown   dayslockdownindia   kolkata   covid   covidindia   covidkolkata   corona   covidart   covidartexhibit   coronaindia   artquarantin  ,-1
3167,3167,3167,1.25e+18,1.25e+18,1587920000000.0,26-04-2020 23:41,530,,"Don't step out!
Stay Home. Beat Corona. ð¡

Wishing you all the blessings of the holy month.

@Windows
#Windows #Ramjanmubarak #coronavirus #WarAgainstVirus #art4corona #1DayToMercyXIkeShow #5G #RamadanMubarak #2k20 

Stay Connected on Instagram: 
 https://www.instagram.com/p/B_c--rin4H2/?igshid=1i1mq6gvs2yo0Â â¦ pic.twitter.com/B3rdVS3dSF","['#windows', '#ramjanmubarak', '#coronavirus', '#waragainstvirus', '#art4corona', '#1daytomercyxikeshow', '#5g', '#ramadanmubarak', '#2k20']",[],349687785.0,349687785.0,vaibhavadurkar,Vaibhav Adurkar,7,23,https://twitter.com/vaibhavadurkar/status/1254473215872692224,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '349687785', 'username': 'vaibhavadurkar'}, {'user_id': '15670515', 'username': 'Windows'}]",,,,,step   stay   home   beat   corona   wish   bless   holi   month   window   ramjanmubarak   coronaviru   waragainstviru   artcorona   daytomercyxikeshow   g   ramadanmubarak   k   stay   connect   instagram  ,1
3820,3820,3820,1.26e+18,1.26e+18,1588100000000.0,28-04-2020 23:59,530,,"LOVE

#indiastreetphotography #streetphotographercommunity
#streetsofbangalore
#natgeoyourshot #ntgallery
#streetart #bwphotography
#art #streetphotography_bw
#blackandwhitephotography
#quarantine
#socialdistancingâ¦  https://www.instagram.com/p/B_iN2SYnwAk/?igshid=10lig576caujeÂ â¦","['#indiastreetphotography', '#streetphotographercommunity', '#streetsofbangalore', '#natgeoyourshot', '#ntgallery', '#streetart', '#bwphotography', '#art', '#streetphotography_bw', '#blackandwhitephotography', '#quarantine', '#socialdistancing']",[],2925263382.0,2925263382.0,HMahilang,Himanshu mahilang,2,23,https://twitter.com/HMahilang/status/1255202447892443136,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2925263382', 'username': 'HMahilang'}]",,,,,love   indiastreetphotographi   streetphotographercommun   streetsofbangalor   natgeoyourshot   ntgalleri   streetart   bwphotographi   art   streetphotographi   bw   blackandwhitephotographi   quarantin   socialdistanc  ,0
3982,3982,3982,1.26e+18,1.26e+18,1588100000000.0,28-04-2020 23:20,530,,"Innovative way of spreading awareness about this pandemic ð
#StayHomeStaySafe #OdishaFightsCorona #OdishaCares #artmatters #weshallovercome https://twitter.com/SujeetKOfficial/status/1255156849487167497Â â¦","['#stayhomestaysafe', '#odishafightscorona', '#odishacares', '#artmatters', '#weshallovercome']",[],840875946.0,840875946.0,thirdeye_india,Jyotiranjan Swain,2,23,https://twitter.com/thirdeye_india/status/1255192711625232392,False,3,0,0,https://twitter.com/SujeetKOfficial/status/1255156849487167497,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '840875946', 'username': 'thirdeye_india'}]",,,,,innov   way   spread   awar   pandem   stayhomestaysaf   odishafightscorona   odishacar   artmatt   weshallovercom  ,-1
4711,4711,4711,1.26e+18,1.26e+18,1588180000000.0,29-04-2020 22:04,530,,"Crayons

#quarantinelife #quarantinetime #quarantine #quarantineandchill #lockdown2020 #lockdown #india #indialockdown #crafts #art #artist #instagram #ig #phototheday #fabercastell #crayons #color #google #snapseedâ¦  https://www.instagram.com/p/B_kle27FMOm/?igshid=6k8i6cr68enxÂ â¦","['#quarantinelife', '#quarantinetime', '#quarantine', '#quarantineandchill', '#lockdown2020', '#lockdown', '#india', '#indialockdown', '#crafts', '#art', '#artist', '#instagram', '#ig', '#phototheday', '#fabercastell', '#crayons', '#color', '#google', '#snapseed']",[],2387354268.0,2387354268.0,imkmrsunny,Kumar Sunny,3,22,https://twitter.com/imkmrsunny/status/1255535892988481536,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2387354268', 'username': 'imkmrsunny'}]",,,,,crayon   quarantinelif   quarantinetim   quarantin   quarantineandchil   lockdown   lockdown   india   indialockdown   craft   art   artist   instagram   ig   phototheday   fabercastel   crayon   color   googl   snapse  ,1
4831,4831,4831,1.26e+18,1.26e+18,1588270000000.0,30-04-2020 23:39,530,,"Comic Strip 
Day 37
Quarantine
#21dayslockdown
#21dayslockdownindia 
Kolkata, 2020
. . . .
. . . 
#covid_19 #covid19india #covid19kolkata #corona #covidart #covidartexhibit #coronaindia #artquarantinedâ¦  https://www.instagram.com/p/B_nVLRkjHL0/?igshid=170krpmrz8nw8Â â¦","['#21dayslockdown', '#21dayslockdownindia', '#covid_19', '#covid19india', '#covid19kolkata', '#corona', '#covidart', '#covidartexhibit', '#coronaindia', '#artquarantined']",[],2351739758.0,2351739758.0,kls_rt,Ritam Talukdar,4,23,https://twitter.com/kls_rt/status/1255922305328349185,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2351739758', 'username': 'kls_rt'}]",,,,,comic   strip   day   quarantin   dayslockdown   dayslockdownindia   kolkata   covid   covidindia   covidkolkata   corona   covidart   covidartexhibit   coronaindia   artquarantin  ,-1
4934,4934,4934,1.26e+18,1.26e+18,1588270000000.0,30-04-2020 23:21,530,,"T - Triumph, yes we will triumph over pandemic
ð¸:iPhone11
.
.
.
.

#quarantine #covid #stayhome #coronavirus #quarantinelife #corona #love #lockdown #socialdistancing #staysafe #quarantineandchill #stayathome #artâ¦  https://www.instagram.com/p/B_nPur_lDfO/?igshid=1awpjakwmuwweÂ â¦","['#quarantine', '#covid', '#stayhome', '#coronavirus', '#quarantinelife', '#corona', '#love', '#lockdown', '#socialdistancing', '#staysafe', '#quarantineandchill', '#stayathome', '#art']",[],125915378.0,125915378.0,tkalyanwalla,Taher Kalyanwalla.,4,23,https://twitter.com/tkalyanwalla/status/1255917645855162369,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '125915378', 'username': 'tkalyanwalla'}]",,,,,triumph   ye   triumph   pandem   iphon   quarantin   covid   stayhom   coronaviru   quarantinelif   corona   love   lockdown   socialdistanc   staysaf   quarantineandchil   stayathom   art  ,-1
5267,5267,5267,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:41,530,,"Comic Strip 
Day 38
Quarantine
#21dayslockdown
#21dayslockdownindia 
Kolkata, 2020
. . . .
. . . 
#covid_19 #covid19india #covid19kolkata #corona #covidart #covidartexhibit #coronaindia #artquarantinedâ¦  https://www.instagram.com/p/B_p6L0MDFb2/?igshid=17cgfm3vxu215Â â¦","['#21dayslockdown', '#21dayslockdownindia', '#covid_19', '#covid19india', '#covid19kolkata', '#corona', '#covidart', '#covidartexhibit', '#coronaindia', '#artquarantined']",[],2351739758.0,2351739758.0,kls_rt,Ritam Talukdar,5,23,https://twitter.com/kls_rt/status/1256285115728244743,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2351739758', 'username': 'kls_rt'}]",,,,,comic   strip   day   quarantin   dayslockdown   dayslockdownindia   kolkata   covid   covidindia   covidkolkata   corona   covidart   covidartexhibit   coronaindia   artquarantin  ,-1
464,464,464,1.25e+18,1.25e+18,1587320000000.0,19-04-2020 23:47,530,,".@reliancejio @CMOMaharashtra @PMOIndia
Will Mobile number portability and SIM delivery available from 20th April? 
It's #essentialservices considering #lockdown and #WFH and #DataScience.","['#essentialservices', '#lockdown', '#wfh', '#datascience']",[],151068716.0,151068716.0,neo_me_21,Rahul Maindargi,7,23,https://twitter.com/neo_me_21/status/1251937981776052225,False,1,0,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '151068716', 'username': 'neo_me_21'}, {'user_id': '929129743', 'username': 'reliancejio'}, {'user_id': '2597666894', 'username': 'CMOMaharashtra'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,reliancejio   mobil   number   portabl   sim   deliveri   avail   th   april   essentialservic   consid   lockdown   wfh   datasci  ,1
1619,1619,1619,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:52,530,,"Dedicated to all Little Ones

Laugh and Stay Positive

@PMOIndia @CMOMaharashtra @MumbaiPolice
#StayHome #StayAtHome #StaySafe #lockdown #GoCoronaGo #StayPositive_StaySafe #WHO #WFH #EarthDay2020 #EarthDay #TuesdayMotivation #InThisTogether #HealthyAtHome #fightagainstcorona pic.twitter.com/w6FEFirRXK","['#stayhome', '#stayathome', '#staysafe', '#lockdown', '#gocoronago', '#staypositive_staysafe', '#who', '#wfh', '#earthday2020', '#earthday', '#tuesdaymotivation', '#inthistogether', '#healthyathome', '#fightagainstcorona']",[],99567633.0,99567633.0,kalpeshkharade,Kalpesh Kharade,3,23,https://twitter.com/kalpeshkharade/status/1253026458106298368,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '99567633', 'username': 'kalpeshkharade'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2597666894', 'username': 'CMOMaharashtra'}, {'user_id': '4573405572', 'username': 'MumbaiPolice'}]",,,,,dedic   littl   one   laugh   stay   posit   stayhom   stayathom   staysaf   lockdown   gocoronago   stayposit   staysaf   wfh   earthday   earthday   tuesdaymotiv   inthistogeth   healthyathom   fightagainstcorona  ,-1
1144,1144,1144,1.25e+18,1.25e+18,1587400000000.0,20-04-2020 22:48,530,,"The Lockdown continues and hence our #MondayMotivation goals too!!! Keep Calm at home and share your tips to be healthy and fit in this lockdown. 
#homefitness #workoutsathome #lockdownfitnesschallenge pic.twitter.com/4QdRitiQf6","['#mondaymotivation', '#homefitness', '#workoutsathome', '#lockdownfitnesschallenge']",[],7.37e+17,7.37e+17,prideetya,Priyanka Rastogi,1,22,https://twitter.com/prideetya/status/1252285602340298752,False,4,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '737218995644858369', 'username': 'prideetya'}]",,,,,lockdown   continu   henc   mondaymotiv   goal   keep   calm   home   share   tip   healthi   fit   lockdown   homefit   workoutsathom   lockdownfitnesschalleng  ,1
1159,1159,1159,1.25e+18,1.25e+18,1587490000000.0,21-04-2020 23:58,530,,Accept this challenge ðª. #StayHomeStayFit #WorkFromHome #ask #coach #poweryoga #trainer #lockdown  pic.twitter.com/JWr2cp1dEh,"['#stayhomestayfit', '#workfromhome', '#ask', '#coach', '#poweryoga', '#trainer', '#lockdown']",[],4750773396.0,4750773396.0,cm29041996,Chandan Mishra,2,23,https://twitter.com/cm29041996/status/1252665481812602881,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4750773396', 'username': 'cm29041996'}]",,,,,accept   challeng   stayhomestayfit   workfromhom   ask   coach   poweryoga   trainer   lockdown  ,1
1430,1430,1430,1.25e+18,1.25e+18,1587490000000.0,21-04-2020 23:11,530,,"Believe yourself because an original is worth more than a copy.
#picoftheday
#workout
#fitness
#quarantine
#lockdown @ Pune, Maharashtra  https://www.instagram.com/p/B_QGsP8FylC/?igshid=1xuxlg1icenulÂ â¦","['#picoftheday', '#workout', '#fitness', '#quarantine', '#lockdown']",[],1302236982.0,1302236982.0,NkuGUPTA,ANKUR GUPTA,2,23,https://twitter.com/NkuGUPTA/status/1252653579262976002,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1302236982', 'username': 'NkuGUPTA'}]",,,,,believ   origin   worth   copi   picoftheday   workout   fit   quarantin   lockdown   pune   maharashtra  ,1
1839,1839,1839,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:18,530,,"#commercialrealestate #realestate | #Contact @theofficexperts +91-9115151919

Office #Space 1550 to 105000 Sqfts
#Flexible #Workplace | #Work #Business #growth #entrepreneur
#ecommerce #Pharmaceutical etc.. #WorkFromHome
#Indian #property
#IndiaFightCorona #lockdown #FactsMatter pic.twitter.com/PICigLBC2j","['#commercialrealestate', '#realestate', '#contact', '#space', '#flexible', '#workplace', '#work', '#business', '#growth', '#entrepreneur', '#ecommerce', '#pharmaceutical', '#workfromhome', '#indian', '#property', '#indiafightcorona', '#lockdown', '#factsmatter']",[],252188000.0,252188000.0,theofficexperts,The Office XpertsÂ® | #StayHomeStaySafe,3,23,https://twitter.com/theofficexperts/status/1253017835963482115,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '252188000', 'username': 'theofficexperts'}]",,,,,commercialrealest   realest   contact   offic   space   sqft   flexibl   workplac   work   busi   growth   entrepreneur   ecommerc   pharmaceut   etc   workfromhom   indian   properti   indiafightcorona   lockdown   factsmatt  ,1
2098,2098,2098,1.25e+18,1.25e+18,1587670000000.0,23-04-2020 23:42,530,,"Angrybirds anyone? Well I wonât be surprised if you are, quite natural in this lockdown #angrybirds #mobilephotography #phoneclicks #iphonephotography #shotoniphone #shotonphone #cartoon #workplace #funatworkâ¦  https://www.instagram.com/p/B_VT6NNlPxm/?igshid=1gt2z2bv0n80sÂ â¦","['#angrybirds', '#mobilephotography', '#phoneclicks', '#iphonephotography', '#shotoniphone', '#shotonphone', '#cartoon', '#workplace', '#funatwork']",[],376187285.0,376187285.0,SandeepBanjan,Sandeep Banjan,4,23,https://twitter.com/SandeepBanjan/status/1253386191132647425,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '376187285', 'username': 'SandeepBanjan'}]",,,,,angrybird   anyon   well   surpris   quit   natur   lockdown   angrybird   mobilephotographi   phoneclick   iphonephotographi   shotoniphon   shotonphon   cartoon   workplac   funatwork  ,1
2445,2445,2445,1.25e+18,1.25e+18,1587750000000.0,24-04-2020 23:45,530,,"""Lysol and Dettol manufacturer tells customers not to inject disinfectants as possible treatment for COVID-19""   https://twitter.com/i/events/1253685755278266368Â â¦
#Covid_19 #india #Narendra_Modi_ji #workfromhome #StayHomeStaySafe #NarendraModi #AmitShah #bjp","['#covid_19', '#india', '#narendra_modi_ji', '#workfromhome', '#stayhomestaysafe', '#narendramodi', '#amitshah', '#bjp']",[],8.64e+17,8.64e+17,awsm_chirag,Chirag Gupta,5,23,https://twitter.com/awsm_chirag/status/1253749398569463811,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '864416021053980673', 'username': 'awsm_chirag'}]",,,,,lysol   dettol   manufactur   tell   custom   inject   disinfect   possibl   treatment   covid   covid   india   narendra   modi   ji   workfromhom   stayhomestaysaf   narendramodi   amitshah   bjp  ,-1
2600,2600,2600,1.25e+18,1.25e+18,1587750000000.0,24-04-2020 23:17,530,,"A much needed break from HOME. 
I request @narendramodi not to extend the #Lockdown & just declare whole 2020 as a holiday.
#Worklife
#QuarantineTime pic.twitter.com/cxuI4VxpS2","['#lockdown', '#worklife', '#quarantinetime']",[],588962642.0,588962642.0,vandan4495,Vandan Leuva,5,23,https://twitter.com/vandan4495/status/1253742487220490242,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '588962642', 'username': 'vandan4495'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,much   need   break   home   request   extend   lockdown   declar   whole   holiday   worklif   quarantinetim  ,1
2673,2673,2673,1.25e+18,1.25e+18,1587750000000.0,24-04-2020 23:09,530,,"#worklifeindia team @suhail_haleem @MedhaviArora @MidhatHasani @Tulika_B produces another #lockdown edition - how can Indian businesses survive in this pandemic? 
Do listen to our podcast ð§ðð» https://www.bbc.co.uk/sounds/play/w3cszvgkÂ â¦","['#worklifeindia', '#lockdown']",[],17705993.0,17705993.0,devinaguptanews,devinagupta,5,23,https://twitter.com/devinaguptanews/status/1253740260975996928,False,2,0,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '17705993', 'username': 'devinaguptanews'}, {'user_id': '103903861', 'username': 'suhail_haleem'}, {'user_id': '886348597', 'username': 'MedhaviArora'}, {'user_id': '4455237372', 'username': 'MidhatHasani'}, {'user_id': '2204291202', 'username': 'Tulika_B'}]",,,,,worklifeindia   team   produc   anoth   lockdown   edit   indian   busi   surviv   pandem   listen   podcast  ,1
2930,2930,2930,1.25e+18,1.25e+18,1587840000000.0,25-04-2020 23:09,530,,"Ramadan Quarantine workout plan | Brutal Shoulder Workout No Equipment | Episode 2  https://youtu.be/LtS8nuQ0kJMÂ 
#IndiaFightsCorona #Ramadan #Quarantine #workout #fitnessmotivation #AllInThisTogether #StayActive #fasting #towelworkout","['#indiafightscorona', '#ramadan', '#quarantine', '#workout', '#fitnessmotivation', '#allinthistogether', '#stayactive', '#fasting', '#towelworkout']",[],159425530.0,159425530.0,Abrar_teli,Mohammed Abrar Teli,6,23,https://twitter.com/Abrar_teli/status/1254102774674976768,False,2,2,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '159425530', 'username': 'Abrar_teli'}]",,,,,ramadan   quarantin   workout   plan   brutal   shoulder   workout   equip   episod   indiafightscorona   ramadan   quarantin   workout   fitnessmotiv   allinthistogeth   stayact   fast   towelworkout  ,1
2961,2961,2961,1.25e+18,1.25e+18,1587840000000.0,25-04-2020 23:02,530,,"Most people give up just when theyâre about to achieve success. They quit on the one-yard line. They give up at the last minute of the game one foot from a winning touchdown.
#neverquit .
.
.
.
.
.
.
#boxer #athlete #lockdown #nevergiveup #neverquit #staysafe #WorkoutFromHome pic.twitter.com/LkrvtMZ9rg","['#neverquit', '#boxer', '#athlete', '#lockdown', '#nevergiveup', '#neverquit', '#staysafe', '#workoutfromhome']",[],4257435912.0,4257435912.0,boorasweety04,saweety boora,6,23,https://twitter.com/boorasweety04/status/1254100963947880451,False,47,3,4,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4257435912', 'username': 'boorasweety04'}]",,,,,peopl   give   achiev   success   quit   one   yard   line   give   last   minut   game   one   foot   win   touchdown   neverquit   boxer   athlet   lockdown   nevergiveup   neverquit   staysaf   workoutfromhom  ,-1
4049,4049,4049,1.26e+18,1.26e+18,1588100000000.0,28-04-2020 23:06,530,,"Japanese retailer @sanwadirect has just the thing to help you maintain focus as you work from home: a personal privacy tent and work space.

The privacy tent comes packaged compactly in a bag, at 7980 Yen.

#workfromhomelife #QuarantineDiaries #Workfrombome #Quarantine #COVID19 pic.twitter.com/B5emyof5Fk","['#workfromhomelife', '#quarantinediaries', '#workfrombome', '#quarantine', '#covid19']",[],547396448.0,547396448.0,GiridharaRaam,Giridhara Raam,2,23,https://twitter.com/GiridharaRaam/status/1255189262443532289,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '547396448', 'username': 'GiridharaRaam'}, {'user_id': '22087740', 'username': 'sanwadirect'}]",,,,,japanes   retail   thing   help   maintain   focu   work   home   person   privaci   tent   work   space   privaci   tent   come   packag   compactli   bag   yen   workfromhomelif   quarantinediari   workfrombom   quarantin   covid  ,1
4104,4104,4104,1.26e+18,1.26e+18,1588090000000.0,28-04-2020 22:57,530,,"RawFit Training
Kettlebell Exercises 
.
#StayHomeStaySafe
.
#Staysafe ð
.
#survivor2020 #workout #Kannada #KannadaNews #Karnataka #India #COVID19Pandemic #COVID2019 #COVID #COVID19Bangalore #fitness #AarogyaSetuApp 
.
#homeworkout ð¡
.
Music ð¶ Credits - YouTube Library pic.twitter.com/of3Zb1o3kE","['#stayhomestaysafe', '#staysafe', '#survivor2020', '#workout', '#kannada', '#kannadanews', '#karnataka', '#india', '#covid19pandemic', '#covid2019', '#covid', '#covid19bangalore', '#fitness', '#aarogyasetuapp', '#homeworkout']",[],1.09e+18,1.09e+18,Mr_Rajaguru,Raghava Rajaguru â¡,2,22,https://twitter.com/Mr_Rajaguru/status/1255186902493196290,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1092478776058003457', 'username': 'Mr_Rajaguru'}]",,,,,rawfit   train   kettlebel   exercis   stayhomestaysaf   staysaf   survivor   workout   kannada   kannadanew   karnataka   india   covidpandem   covid   covid   covidbangalor   fit   aarogyasetuapp   homeworkout   music   credit   youtub   librari  ,-1
4326,4326,4326,1.26e+18,1.26e+18,1588180000000.0,29-04-2020 23:32,530,,"It's simple, do it.
- @TheRock
#fitnessmotivation #workoutathome #backday #destressmode #nomisses #dailyworkoutroutine #fitme #gymlife #lockdown  pic.twitter.com/6IpYGOlFPK","['#fitnessmotivation', '#workoutathome', '#backday', '#destressmode', '#nomisses', '#dailyworkoutroutine', '#fitme', '#gymlife', '#lockdown']",[],123830705.0,123830705.0,GautamKhurana28,Gautam Khurana,3,23,https://twitter.com/GautamKhurana28/status/1255558113047896064,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '123830705', 'username': 'GautamKhurana28'}, {'user_id': '250831586', 'username': 'TheRock'}]",,,,,simpl   fitnessmotiv   workoutathom   backday   destressmod   nomiss   dailyworkoutroutin   fitm   gymlif   lockdown  ,-1
