,emo,labels,sentiment,text,tweet_id,normalized_text
4796,,0,,Listening to some house music!(what else?) I got a gig in San Francisco next Friday. BE THERE  details on my www.myspace.com/djspy,,listen   hous   music   els   san   francisco   next   friday   detail   myspac   djspi  
4800,,0,,d the problem I had of doing it all myself  good idea.,,problem   good   idea  
4801,,0,,"now I know why it didn`t work, just not too keen on paying though for a 2ndary social network",,know   work   keen   pay   though   ndari   social   network  
4803,,0,,Downside though is that you`re breaking the thread.,,downsid   though   break   thread  
4804,,0,,wo coffiees to go pleaz!!,,coffie   go   pleaz  
4808,,0,,"Oh, no need to stop. I could use the ego boost.",,oh   need   stop   could   boost  
4810,,0,,"Just chillin` in pjs after a short, but long week - why is someone continually knocking at my door?",,chillin   pj   short   long   week   someon   continu   knock   door  
4813,,0,,Coming to the end of my vacation.,,e   vacat  
4817,,0,,I want noms,,want   nom  
4818,,0,,"_reality ****, you`re gonna feel that tomorrow, or tonight. Coffee = laxative.  How`s the writing coming?",,realiti   gon   na   feel   tomorrow   tonight   coffe   lax   write   e  
4820,,0,,what happened to my real-time feed? Now friend feed is just like the Twitter website,,happen   real   time   feed   friend   feed   like   twitter   websit  
4823,,0,,Wants to go sit in a park but should really be painting the bathroom,,want   go   park   realli   paint   bathroom  
4827,,0,,rblpnqte : 'sheesh I am sending one up to you .  I think you could use it  lol' RB DELUX... ? http://blip.fm/~5z36j,,rblpnqte   sheesh   send   think   could   rb   delux   http   blip   zj  
4831,,0,,may the 4th be with you,,th  
4833,,0,,Preston stayed home and I don`t know why,,preston   stay   home   know  
4834,,0,,"'Her`s before mine' hon. It`s one of few rules I do NOT break, under ANY circumstances.",,mine   one   rule   break   circumst  
4837,,0,,"haha I was JUST talking about that to my colleague. I have 539 DMs, only 15 - 20 are actual messages and not spam",,haha   talk   colleagu   dm   actual   messag   spam  
4839,,0,,yes dear....  ... I`m opff bbl8r,,dear   opff   bblr  
4845,,0,,Going to revise for physics.,,go   revis   physic  
4847,,0,,hmmm i neeeddd foooddd  nd is looking forward 2 playing with the puppy 2 day nd seeing lewishhh,,hmmm   neeeddd   foooddd   look   forward   play   puppi   nd   see   lewishhh  
4849,,0,,-#FollowFriday is easy enough for those who are annoyed by it.  I recommend relatively few people anyway.,,followfriday   easi   enough   annoy   remend   rel   peopl   anyway  
4854,,0,,Going to bed  how`s ever reading this,,go   bed   ever   read  
4855,,0,,"never.  smh, I don`t own flats  lol",,never   flat   lol  
4856,,0,,Working   But it`s Fridaaaayyyyy,,work   fridaaaayyyyy  
4857,,0,,"All this talk of buttershots has me wanting some!  Maybe I`ll have a small bit over ice, I haven`t had any since faire.",,talk   buttershot   want   mayb   small   sinc   fair  
4859,,0,,Got back from helping my sis with stuff for my niece`s 1st birthday. I saw a PSP/DS lite car charger in Toy Kingdom SM for only P250!!,,got   back   help   si   stuff   niec   st   birthday   psp   d   lite   charger   toy   kdom   sm   p  
4860,,0,,that would be most ideal. However...now I dont see myself leaving before 3  Gonna have to take a rain check,,would   ideal   howev   dont   leav   gon   na   take   rain   check  
4861,,0,,I jus planted a garden in my backyard,,plant   garden   backyard  
4863,,0,,so i can just watch that again  x,,watch   x  
4865,,0,,I will try. But I don`t care what my mum says,,care   mum   say  
4866,,0,,4 I just noticed that too,,notic  
4867,,0,,I`ve just realised - 400 FOLLOWERS! YAY!  ****,,realis   follow   yay  
4870,,0,,Go get `em!,,go  
4873,,0,,i want pho... i`ve never had it before.,,want   never  
4874,,0,,my brain has become a converter ed. i`ve been converting into LM for  the past 2 yrs. every 5 mins of every single day,,brain   be   convert   convert   lm   past   everi   min   everi   sl   day  
4878,,0,,2moro is the end of my stay  to bad shes in NY Then off 2Ft Laud 4a weddin Florida is fun but i miss Home and Spike(car) lol,,moro   stay   bad   she   ny   ft   laud   weddin   florida   fun   miss   home   spike   lol  
4879,,0,,Back in Spain,,back   spain  
4880,,0,,_ryan Just...it`s quiet a bit of it tbh xD,,ryan   quiet   bit   xd  
4881,,0,,hopefully im getting my new windows tomorrow. still using my mums lap... birthday tomorrow eve and facebook doesnt work somehow.,,hope   get   new   window   tomorrow   still   use   mum   birthday   tomorrow   facebook   doesnt   work   somehow  
4882,,0,,My glass is empty. Will someone be a dear and fetch me another?,,glass   empti   someon   dear   fetch   anoth  
4883,,0,,"1 AM & time for bed, nite all",,time   bed   nite  
4886,,0,,"Hi, what are you a consultant for?",,hi   consult  
4890,,0,,where are ya headin to for your family vaca? i hope the paparazzi leave you alone,,ya   headin   famili   vaca   hope   paparazzo   leav   alon  
4892,,0,,_m  yeeee  so wassup?,,yeeee   wassup  
4893,,0,,"Tired from work. I hate closing, eek. But all smiles today.",,tire   work   hate   close   smile   today  
4894,,0,,aw it was so sad  shes too cute!,,sad   she   cute  
4898,,0,,is working tomorrow all day so can`t do anything tonight  Whats the plan for Saturday?,,work   tomorrow   day   anyth   tonight   what   plan   saturday  
4902,,0,,_03 He`ll know Tupac lyrics too!,,know   tupac   lyric  
4910,,0,,First Day for research at Edmonton General,,first   day   research   edmonton   gener  
4911,,0,,or maybe start your own Arabic teaching podcast?,,mayb   start   arab   teach   podcast  
4913,,0,,May the 4th be with you  I couldn`t resist!!,,may   th   resist  
4914,,0,,CAKE is sold out at terminal 5,,cake   sold   termin  
4915,,0,,everybody needs some time on thier own  Guns N Roses x ? http://blip.fm/~5z5kz,,everybodi   need   time   thier   gun   n   rose   http   blip   zkz  
4919,,0,,Lol. She`s offering me a case of guiness!  can you one up her? If you buy me two I`ll stay. Let`s start the bidding wars,,lol   offer   case   guiness   buy   two   stay   let   start   bid   war  
4920,,0,,Sitting here twittering~~up at 3 am yuk! I want some messages!  Blue Monday!!,,sit   twitter   yuk   want   messag   blue   monday  
4925,,0,,": You must rest, don`t work hard  How abt Cr-chan ?",,must   rest   work   hard   cr   chan  
4926,,0,,"still babysitting, i want another boost",,still   babysit   want   anoth   boost  
4928,,0,,"so disappointed with human kind   'What`s wrong with the world?'  I have five girls in the garden, innocently enjoying the good weather..",,disappoint   human   kind   wrong   world   five   girl   garden   innoc   enjoy   good   weather  
4932,,0,,LOL well i`m qlad u enjoyed yur ramen noodles.. i had fried chicken  ..im tired now,,lol   well   qlad   enjoy   ramen   noodl   fri   chicken   tire  
4934,,0,,I couldn`t find P4 so I couldn`t show Brantley my feet  and now its raining,,find   p   show   brantley   foot   rain  
4935,,0,,took my computer in for a new dvd drive & screen wouldn`t come back on  Had to order new computer & wait...,,took   put   new   drive   screen   e   back   order   put   wait  
4937,,0,,sun - where are you?,,
4944,,0,,"GOSSIP GIRL, WHEN ARE YOU COMING BACK  ! chaceeeeeee..",,gossip   girl   e   back   chaceeeeee  
4945,,0,,Eurgh.. Revision.. Who invented History?,,eurgh   revis   invent   histori  
4950,,0,,"Wow, just saw your Tweet about the Proflowers fiasco. That`s so not fun!",,wow   tweet   proflow   fiasco   fun  
4951,,0,,"I never know whether they include me. Just straight white men, right? I wanna be part of the problem too.",,never   know   whether   includ   straight   white   right   wan   na   part   problem  
4954,,0,,woke up way later than I intended to today  Need to start getting to bed before 5 a.m. b/c this will be a bad habit to break later,,woke   way   later   intend   today   need   start   get   bed   c   habit   break   later  
4955,,0,,coffee and gym... starting the day off right!!,,coffe   gym   start   day   right  
4960,,0,,"C`mon, we`re talking about philos-ophy - the love of wisdom.   I need a 'mat' - a context to intersubjectively 'ground' it",,c   talk   philo   ophi   love   wisdom   need   context   intersubject   ground  
4961,,0,,10 25 Am Still waiting on the doc to come and break my water.,,still   wait   e   break   water  
4963,,0,,ya i can never watch any of them :l,,never   watch   l  
4966,,0,,castlebar doesnt have 3d so im going to galway to see the jb 3d movie but that could be next week or the one after that,,castlebar   doesnt   im   go   galway   see   jb   movi   could   next   week  
4969,,0,,of couuuurse fika  i`ll pray thes best for you then.,,couuuurs   fika   pray   the   best  
4977,,0,,sunnn finnalllyyy!!  aint slept :| need some sleep,,sunnn   finnalllyyi   aint   slept   need   sleep  
4984,,0,,ready with learnin today!!! .. and now its twilight time,,readi   learnin   today   twilight   time  
4985,,0,,"Who starts a briefing at 7:30 a.m.? People on the East Coast, that`s who.",,start   brief   peopl   east   coast  
4987,,0,,Gone have my ears on it when I am at home ..plenty of painting for you as well,,gone   ear   home   plenti   paint   well  
4989,,0,,says just passed by to say hi  busy with movie task from school,,say   pass   hi   busi   movi   task   school  
4991,,0,,Oh no one minute too late! Oh well,,oh   one   minut   late   oh   well  
4993,,0,,But ... but ... who will produce the next Starsailor record?,,produc   next   starsailor   record  
4995,,0,,look like i can only quick post from the dashboard that is all,,look   like   quick   post   dashboard  
4998,,0,,No. I won`t be back until the 7th,,back   th  
4999,,0,,Sooo tired and have a headache-all self inflicted of course! Good times though,,sooo   tire   headach   self   inflict   cours   good   time   though  
5001,,0,,super cutie in front of me. Too bad he`s wearing a **** bracelet with a girls name on it,,super   cuti   front   wear   bracelet   girl   name  
5002,,0,,glad u feel like cooking I`m so tired,,glad   feel   like   cook   tire  
5003,,0,,UGh!  Gotta take authority over the time 2day!  Say hello! Don`t be a stranger! BeBlessed!,,ugh   got   ta   take   author   time   day   say   hello   stranger   bebless  
5006,,0,,my babe,,babe  
5010,,0,,Oh my goodness!  How AWFUL,,oh   good   aw  
5012,,0,,"I`ve lost count of the number I`ve rung today already    Were going to Wales, but I`m due in court on monday",,lost   count   number   rung   today   alreadi   go   wale   due   court   monday  
5014,,0,,"i would direct message you regarding blogging while brown, but a sista hasn`t mastered that technique yet  ..lol",,would   direct   messag   regard   blog   brown   sista   master   techniqu   lol  
5015,,0,,it doesn`t work with the iPhone yet   I love it for the simplicity but I need to be able to sort tasks on my iPhone to be useful,,work   iphon   love   simplic   need   abl   sort   task   iphon   use  
5016,,0,,byeeeee,,byeeeee  
5017,,0,,"Dilemma, what to wear: Now: SanFran Foggy and 58 , then Sacramento in cple hrs sun and 86 degr .",,dilemma   wear   sanfran   foggi   sacramento   cple   sun   degr  
5018,,0,,Spent last night in A&E (ER). Wife tangled wheels with Daughter & hit the deck. Dislocation & fracture resulted.,,spent   last   night   e   er   wife   tangl   wheel   daughter   deck   disloc   fractur   result  
5019,,0,,On the train now. I forgot by charger  that means no whoshere for me today till I get home haha!  but I`d still tweet u guys! ****,,train   forgot   charger   mean   whosher   today   till   home   haha   still   tweet   guy  
5020,,0,,i`ve just open this thing,,open   th  
5023,,0,,can`t find her favorite Nike shorts,,find   favorit   nike   short  
5024,,0,,I left mine in music...i think i don`t have a camera anymore,,left   mine   music   think   camera   anymor  
5025,,0,,twitter tends to do that to us,,twitter   tend   u  
5027,,0,,"aww yeah, it`s more fun revising with others but you get distracted easier >.< yeah I`m tired, revising history",,yeah   revis   other   distract   easier   yeah   tire   revis   histori  
5029,,0,,So I love my mac but msn doesn`t work on it still,,love   mac   msn   work   still  
5031,,0,,cba with exams! 17 left!,,exam   left  
5033,,0,,ooh which two books did you buy?,,book  
5034,,0,,"Aw, Kaelah I feel so bad for you. This sounds serious? Please get better soon. I admire you for still working hard and stuff.",,aw   kaelah   feel   bad   sound   seriou   pleas   better   soon   admir   still   work   hard   stuff  
5035,,0,,To bed I go   Nighty Night,,nighti   night  
5044,,0,,"Muffins: Muffins are delicious, Muffins are neat, I have no more muffins to eat.",,muffin   muffin   delici   muffin   neat   muffin   eat  
5050,,0,,"Missing my husband, but it was nice to wake up in my parents` house. The dogs are ecstatic",,miss   husband   nice   wake   parent   hous   dog   ecstat  
5053,,0,,Sick,,sick  
5054,,0,,it does.,,
5063,,0,,Sleeping on the streets of nyc for a celebrity...nothing new. Wish i had a huge blanket though,,sleep   street   nyc   celebr   noth   wish   huge   blanket   though  
5066,,0,,another rainy day,,anoth   raini   day  
5068,,0,,curious if they fixed the window handle in our room in the meantime,,curiou   fix   window   handl   room   meantim  
5073,,0,,--- has demi ever replied to you? Coz I haven`t got any...,,demi   ever   repli   coz   got  
5074,,0,,"Hmm, no holga for me probably",,hmm   holga   probabl  
5076,,0,,"Just watched the trailer for the new Sam Raimi movie, Drag me to Hell.  Looks interesting, but there was no humor in it.",,watch   trailer   sam   raimi   movi   drag   hell   look   interest   humor  
5077,,0,,In Paris till friday!!,,pari   till   friday  
5078,,0,,ugh i wish this school year would go faster so i can move on in life,,wish   school   year   would   faster   move   life  
5080,,0,,"Which do you prefer? Hamdemic, Aporkalypse or Parmageddon?",,prefer   hamdem   aporkalyps   parmageddon  
5081,,0,,#NAME?,,name  
5086,,0,,I cant watch anythgin till tonight,,cant   watch   anythgin   till   tonight  
5087,,0,,My baby is going to her first sleepover tonight   I`m gonna need a lot of wine to get me through today,,babi   go   first   sleepov   tonight   gon   na   need   lot   wine   get   today  
5090,,0,,"Cool! I have one (from a decluttering friend), but I don`t know how to play",,cool   declutt   friend   know   play  
5092,,0,,then maybe we should ask Him for a raise.,,mayb   rais  
5093,,0,,No trips planned yet but I`ll let you know if there is,,trip   plan   let   know  
5094,,0,,SMH @ PPL WHO ONLY TWIT U UP ON FRIDAYS B/C U GOT 100+ FOLLOWERS AND THEY`RE STILL BANKING 15-20  #NOFAKERY,,smh   ppl   twit   u   friday   b   c   u   got   follow   still   bank   nofakeri  
5095,,0,,"_Kimbalicious Lol! I was just walking  I think its all the polish I used while cleaning earlier, its made the floor slippery!",,kimbalici   lol   walk   think   polish   use   clean   earlier   made   floor   slipperi  
5096,,0,,reeeejuvinated  and bored as hell.,,reeeejuvin   bore   hell  
5099,,0,,last day of classes!!,,last   class  
5102,,0,,getting ready so i can go out,,get   readi   go  
5105,,0,,The dayem computer  #twpp,,dayem   put   twpp  
5110,,0,,"Can`t sleep, just laying here in the dark",,sleep   lay   dark  
5112,,0,,Last day of college today!,,last   colleg   today  
5113,,0,,terence cao over-dose  im fainting.,,terenc   dose   faint  
5117,,0,,There`s starwars day? ) OMG Rocio!,,starwar   omg   rocio  
5119,,0,,nothin to do,,nothin  
5122,,0,,i am talking on the phone!!!!!! to paul!!!,,talk   phone   paul  
5124,,0,,OOh but you soon get to meet the dung mice!!,,ooh   soon   meet   dung   mous  
5129,,0,,6th street was amazing this weekend!!! The wedding was fantastic.. but im really really tired at work from the long eventful weekend,,th   street   amaz   weekend   wed   fantast   im   realli   realli   tire   work   long   event   weekend  
5140,,0,,"Hey, where do you go last night?  Was expecting to see you @ On Broadway.",,hey   last   night   expect   see   broadway  
5142,,0,,yeah i did  i remember it na....... i did watch it before,,yeah   rememb   na   watch  
5144,,0,,Claude Debussy is my homeboy,,claud   debussi   homeboy  
5146,,0,,"Ah so 15 months. I`m sure he is advanced, and it`s not you being biased  they seem to grow up faster these days - now I sound old!",,ah   month   sure   advanc   bias   seem   grow   faster   day   sound  
5147,,0,,ah same  how was oliver?? so anooyed i couldnt come. we are the only ones with twiiter  its great!,,oliv   anooy   couldnt   e   one   twiiter   great  
5148,,0,,the whole day.,,whole  
5151,,0,,looking for my self... be right back.,,look   self   right   back  
5155,,0,,i will do that..,,
5156,,0,,really??,,realli  
5159,,0,,The last day of the last time I visit my parents as an unmarried woman,,last   last   time   visit   parent   unmarri   woman  
5163,,0,,still page one on Google   still cant quite believe it   not spent a cent to get to page One..... Wow what next...Mmmm,,still   page   googl   still   cant   quit   believ   spent   cent   get   page   one   wow   next   mmmm  
5169,,0,,gotta get up in a few hours...booo  gooodnight!,,got   ta   hour   booo   gooodnight  
5170,,0,,"Come on bell, RING. I want to go outside.",,e   bell   r   want   go   outsid  
5177,,0,,FO SHOWWW,,fo   showww  
5183,,0,,We forgive you and we have missed you!,,forgiv   miss  
5185,,0,,haha i am aware of how one contracts a UTI.  and i have training for work at 8:45 tomorrow morning so i have to go to bed early,,haha   awar   contract   uti   train   work   tomorrow   morn   go   bed   earli  
5186,,0,,so this my last week of school then finals yesss,,last   week   school   final   ye  
5190,,0,,Aw .. the grillz in my background look like plaque ..,,aw   grillz   background   look   like   plaqu  
5191,,0,,the construction lookd familar,,construct   lookd   familar  
5193,,0,,"Just an observation: Aside from the riverwalk, there are pretty much no cute girls in downtown sa",,observ   asid   riverwalk   pretti   much   cute   girl   downtown   sa  
5195,,0,,"ohh yeh , but he was on sexy men so its okay",,sexi   okay  
5201,,0,,Where is the sun!!,,
5203,,0,,wow what a lovely day! Shame i have to clean my room,,love   shame   clean   room  
5204,,0,,i just reading a magazine,,read   magazin  
5206,,0,,I`ll use that for my next defense.,,use   next   defens  
5211,,0,,Oh I`ve got that one & the stp x step one on VHS. Tried connecting our video to harddrive to copy to DVD but didnt work,,oh   got   stp   step   vh   tri   connect   video   harddriv   copi   dvd   didnt   work  
5212,,0,,i wanna watch PCD concert dad,,wan   na   watch   pcd   concert   dad  
5215,,0,,it wont let me,,wont  
5217,,0,,stopped working on the  image database awhile ago to help Greg with his term paper. Now chit chatting with Greg.,,stop   work   imag   databas   awhil   help   greg   term   paper   chit   chat   greg  
5219,,0,,Going to see star trek,,go   see   star   trek  
5220,,0,,"We actually have milestones due for 3 high profile projects in the next 2 weeks, & they are all scheduled when I am on vacation -",,actual   mileston   high   profil   project   next   week   schedul   vacat  
5223,,0,,_carter the video is private,,carter   video   privat  
5225,,0,,make up your mind,,make   mind  
5226,,0,,I don`t have an invite  i might try Mr P Bale for an invite,,invit   might   mr   p   bale   invit  
5232,,0,,Morning...is anyone out there???,,morn   anyon  
5233,,0,,Warren has just died.. hannah has been killed.. and I`m gutted!!! I love warren (even if he is nasty!!),,warren   die   hannah   kill   gut   love   warren   even   nasti  
5235,,0,,I didn`t get the job at Berry Line after all.,,get   job   berri   line  
5236,,0,,Taking the day off and doing absolutely nothing    Studying begins on the morrow,,take   day   absolut   noth   studi   begin   morrow  
5242,,0,,"Oh, I`m jealous (how surprising)",,oh   jealou   surpris  
5244,,0,,"haha no, I was referring to the band...",,haha   refer   band  
5248,,0,,I just want  to Sleep.,,want   sleep  
5250,,0,,mom said no.,,said  
5251,,0,,Is there going to be any more TAI TV? Ah I hope so,,go   tai   tv   ah   hope  
5254,,0,,yes i did - as a thank you. have contacted them 2ce but no response,,thank   contact   ce   respons  
5256,,0,,Grounds himself from getting more toys...only cause I have officially ran out of room to place them,,ground   get   toy   caus   offici   room   place  
5257,,0,,I don`t have any,,
5258,,0,,; it`s not bad. Never seen any real appeal to last.fm is all. Bad quality audio from **** artists,,bad   never   seen   real   appeal   last   bad   qualiti   audio   artist  
5260,,0,,just when i get the music to start playing..i clicked 'home',,get   music   start   play   click   home  
5262,,0,,As long as you take me with you,,long   take  
5265,,0,,back on the twit. much hw`s to do... will post something interesting when i think of it,,back   twit   much   post   someth   interest   think  
5267,,0,,does anybody want to throw a baseball around with me?,,anybodi   want   throw   basebal   around  
5269,,0,,I want to call you but it would cost to much  But Maybe my parents will say okay =D,,want   call   would   cost   much   mayb   parent   okay  
5276,,0,,Not been on for a while eh Barry lol.Tweet deck is like prehistoric lol,,barri   tweet   deck   like   prehistor   lol  
5282,,0,,u ever have a friend that u just wonder why are we friends? i know what you get from me but i`m questioning what i`m getting from u.,,ever   friend   wonder   friend   know   get   question   get  
5283,,0,,"night out had 2 b put on hold 4 2 weeks coz i was so ill last nite, gutted! still had a nice nite tho  but whers the sun gone!",,night   put   hold   week   last   nite   gut   still   nice   nite   wher   sun   gone  
5284,,0,,Ok so Jeff looks like he has a black eye!!,,ok   jeff   look   like   black  
5287,,0,,Mummy and Nathan not in today! On My Todd!,,mummi   nathan   today   todd  
5288,,0,,i just had pasta  from pizzahut.,,pasta   pizzahut  
5289,,0,,I`m in the Starbucks with a cup of coffee   http://yfrog.com/ehhmyj,,starbuck   cup   coffe   http   yfrog   ehhmyj  
5295,,0,,Sleeping over my cousin`s house for the weekend. Bugzy,,sleep   cousin   hous   weekend   bugzi  
5297,,0,,". LOL, having way too much fun being bored.  i miss him",,lol   much   bore   miss  
5298,,0,,at work......thinking about the rest of my finals...summer almost here,,work   think   rest   final   summer   almost  
5301,,0,,Tooth ache...but still sipping lol at the fam. Partyyyy,,tooth   ach   still   sip   fam   partyyyy  
5303,,0,,"Thus far, Metaverse U has used the Second Life = Virtual Worlds, rather than the gamier Terra Nova usage. I`m in the TN camp  #metaverseu",,thu   metavers   u   use   second   life   virtual   world   rather   gamier   terra   nova   usag   tn   camp   metaverseu  
5304,,0,,i am! lol its just i got used 2 talkin 2 ya..!,,got   use   talkin  
5305,,0,,ughhh. i think my plans are ruined. i was excited too.,,ughhh   think   plan   ruin   excit  
5310,,0,,whatï¿½s hot and new?,,hot   new  
5311,,0,,My moms calling hospice 4 great gpa  its only a matter of time only God knows.,,mom   call   hos   great   matter   time   god   know  
5314,,0,,_ that is not even a question. when/when is the question,,even   question   question  
5317,,0,,ll in sick on Mondays or Fridays - LOL!,,sick   monday   friday   lol  
5321,,0,,"_ nothing new at all. lol. oh, i bitched alot today about one person in particular with rachel. Oh and I planned the ultimate event",,noth   bitch   alot   today   person   particular   rachel   oh   plan   ultim   event  
5327,,0,,i looking at failure,,look   failur  
5328,,0,,fell asleep with techno songs on shuffle. Loud.  Its been on for hours. Im too lazy to go turn it off. He has like 800,,fell   asleep   techno   song   shuffl   loud   hour   im   lazi   go   turn   like  
5334,,0,,closeness or distance? closeness... but now everything seems so distant...,,close   distanc   close   everyth   seem   distant  
5337,,0,,I may have to take a trip in to the loft to get the fans down...its like being in spain!! Except without a pool to cool down in  xxxxxxxx,,take   trip   loft   get   fan   like   spain   except   without   pool   cool   xxxxxxxx  
5345,,0,,Love the shades girl,,love   shade   girl  
5348,,0,,I`ve gotta watch out for those stealth skillz! I always forget.,,got   ta   watch   stealth   skillz   alway   forget  
5349,,0,,"I wanna go, but I so freaking broke   Have fun for",,wan   na   freak   broke  
5350,,0,,just got rear ended,,rear   end  
5351,,0,,what was itt!?,,itt  
5352,,0,,We*d Man On His Way     Yess!!    Time 2 Wake Up 4 Real,,man   way   ye   time   wake   real  
5354,,0,,Haha yea  if i knew yew wanted 2 go i would have told yew,,haha   knew   want   would   told   yew  
5359,,0,,welcomes my nephew to the christian world.,,wel   nephew   christian   world  
5360,,0,,"Loved the shoutout on TweetHampton, congrats!! Hope you`re feeling better, i missed you last weekend",,love   shoutout   tweethampton   congrat   hope   feel   better   miss   last   weekend  
5361,,0,,i`m fake. . Is that the same?   ~K,,fake   k  
5363,,0,,Dubai!!! Still trying to settle down,,dubai   still   tri   settl  
5364,,0,,hehe--sorry.  I`ve never been very good at blending in...,,hehe   sorri   never   good   blend  
5365,,0,,Ok we found our way now... I think  tonight let`s just let go its dance time!,,ok   found   way   think   tonight   go   danc   time  
5366,,0,,"At work   leave for Berlin at 17:00 by car, will be a late arrival",,work   leav   berlin   car   late   arriv  
5367,,0,,check on ya`ll in a bit. im in for a Mother`s day haircut. ciao!...,,check   ya   bit   mother   day   haircut   ciao  
5368,,0,,lol I really wanna go there!! Imma check the vid out rite now,,realli   wan   na   imma   check   vid   rite  
5372,,0,,Soz no ideas. That is a reason i didnt take geography cz i would fall asleep as well. Lmao,,soz   idea   reason   didnt   take   geographi   would   fall   asleep   well   lmao  
5374,,0,,Exactly!,,exactli  
5380,,0,,Heeder`s again and on Monday as well... absolutely no plans for the weekend,,heeder   monday   well   absolut   plan   weekend  
5381,,0,,is heading off to the fair,,head   fair  
5382,,0,,"A laodicean life for Kavya & family probably got Kavya her spelling bee crown! Congrats! Note, spell check doesnt recognize laodicean",,laodicean   life   kavya   famili   probabl   kavya   spell   crown   congrat   note   spell   check   doesnt   recogn   laodicean  
5383,,0,,sad day!!!!! Love you Maï¿½ (8 years ago!),,love   year  
5387,,0,,"btw, i am actually just trying to get my own lazy bottom in gear.  Me lots to do to and still not dressed !",,actual   tri   get   lazi   bottom   gear   lot   still   dress  
5390,,0,,"Will be going to Indiana Baptist Sunday, Pray for summer missionaries...",,go   indiana   baptist   sunday   pray   summer   missionari  
5391,,0,,My best friend is in vegas without me,,best   friend   vega   without  
5393,,0,,where`s my new,,new  
5397,,0,,not nerdy at all. I made one yesterday.,,nerdi   made   yesterday  
5398,,0,,Best purchases at today at the yard sales: 2 large dog crates ($30) and a refrigerator for the office ($35) didn`t buy anything old,,best   purchas   today   yard   sale   larg   crate   refriger   offic   buy   anyth   old  
5404,,0,,Nope probably revision  Hbu? x,,nope   probabl   revis   hbu   x  
5407,,0,,"gangstarr exgirl to the next girl, nas one mic, hold on i still can`t listen so i guess it dont matter",,gangstarr   exgirl   next   girl   one   hold   still   listen   guess   dont   matter  
5409,,0,,at the taste a addison w/ her fav. ppl,,tast   addison   fav   ppl  
5410,,0,,absolutely nothin,,absolut   nothin  
5412,,0,,Watching boxing and waiting to go out to Hollywood tonight,,watch   box   wait   go   hollywood   tonight  
5414,,0,,i ran out of facebook quizzes. lol grocery shopping then work. w00t?,,facebook   quiz   groceri   shop   work   wt  
5416,,0,,Bom apetite,,bom   apetit  
5419,,0,,why did u copy wot i wrote //hmm,,u   copi   wrote   hmm  
5420,,0,,THE FAME ! I miss you taking care of me  Hahah,,fame   miss   take   care   hahah  
5422,,0,,*hugs* listening to EBTG 'Each & Every One' perfect for public hol Monday morn with cuppa T,,hug   listen   ebtg   everi   one   perfect   public   monday   morn   cuppa  
5423,,0,,"its a travesty, no? and, the people who are doing this said they`d THINK about involving joss whedon!!!!",,travesti   peopl   said   think   involv   joss   whedon  
5424,,0,,Cashflow forecasts are fun but big red numbers aren`t,,cashflow   forecast   fun   big   number  
5426,,0,,"that`s the prob, no idea how to meet guys. Met all my exs online & now I`ve dated that pool dry",,prob   idea   meet   guy   met   onlin   date   pool   dri  
5429,,0,,"didnt enjoy having to say goodbye to alex, v emotional times  but the sun is making me happy !",,didnt   enjoy   say   goodby   alex   emot   time   make   happi  
5430,,0,,deck building buddy missing in action,,deck   build   buddi   miss   action  
5434,,0,,"Seriously, glad y`all had fun.  Too bad my invite got lost in the mail",,serious   glad   fun   invit   lost   mail  
5439,,0,,trying to upload one thousand photos!!,,tri   upload   thousand   photo  
5441,,0,,Thanks! We`re still all passing around germs here but we`re surviving.  Have I missed anything?,,thank   still   pass   around   germ   surviv   miss   anyth  
5442,,0,,so now i dont get my car back til monday. boooo,,dont   back   monday   boooo  
5443,,0,,can u add ur link. I can`t find u on YouTube.,,add   link   find   youtub  
5444,,0,,is going to a wedding in the afternoon,,go   wed   afternoon  
5446,,0,,Took some phogs,,took   phog  
5447,,0,,Little girls and their shallowness annoy me. On the good side i didnt straighten my hair at all today and it looks some what decent,,littl   girl   shallow   annoy   good   side   didnt   straighten   hair   today   look   decent  
5448,,0,,"$67 for my books, no complaints. 67 more than i had plus i`m on book voucher!",,book   plaint   plu   book   voucher  
5453,,0,,you finally watched he`s just not that into you arizzard  justin long is sexy isn`t he! i told ya,,final   watch   arizzard   justin   long   sexi   told   ya  
5455,,0,,_II It`s foggy here,,ii   foggi  
5457,,0,,Getting ready to ship a care package to the daughter. She`s not coming home this summer from college,,get   readi   ship   care   packag   daughter   e   home   summer   colleg  
5460,,0,,Just ordered an ASUS Eee PC.,,order   asu   eee   pc  
5462,,0,,Your not alone,,alon  
5463,,0,,"FINALLY FINISHED MY **** FILM FINAL!!!  (Well, all except 1 part, but idk how to do it....)",,final   finish   film   final   well   except   part   idk  
5465,,0,,who sings `I Remember`? i alwaysss hear it on Radio 1 but never catch the artist,,s   rememb   alwaysss   hear   radio   never   catch   artist  
5468,,0,,tomorrow it`s the final competition,,tomorrow   final   petit  
5469,,0,,"better get to sleep, dodger game/mothers day 2maro  ewl i have to wake up at 8!",,better   sleep   dodger   game   mother   maro   wake  
5472,,0,,woke up.,,woke  
5473,,0,,Just finished lunch...Subway Eat Fresh.......now gotta go back to work,,finish   lunch   subway   eat   fresh   got   ta   back   work  
5475,,0,,tonights a great night for sports. the yanks and lakers are both playing. i want to watch the games but im still scared to drink.,,tonight   great   night   sport   yank   laker   play   want   watch   game   im   still   scare   drink  
