,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,text,labels
2255,2255,2255,1248673072720130049,1248673072720130049,1586541834000,2020-04-10 23:33:54,530,,"Please give them love nd care & in return they'll give you unconditional love â¤ï¸
#FeedTheNeedy #feeddogs #feedthepoor #IndiaFightsCorona #GoCoronaGo #Corona #coronavirus #COVID19 @narendramodi @ArvindKejriwal @drharshvardhan @akshaykumar @GautamGambhir @smritiirani @DishPatani pic.twitter.com/QZyxdhLqDo","['#feedtheneedy', '#feeddogs', '#feedthepoor', '#indiafightscorona', '#gocoronago', '#corona', '#coronavirus', '#covid19']",[],804340837,804340837,ShobhikDutta,Shobhik Dutta,5,23,https://twitter.com/ShobhikDutta/status/1248673072720130049,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '804340837', 'username': 'ShobhikDutta'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '77732185', 'username': 'drharshvardhan'}, {'user_id': '31348594', 'username': 'akshaykumar'}, {'user_id': '99448420', 'username': 'GautamGambhir'}, {'user_id': '130104041', 'username': 'smritiirani'}, {'user_id': '507662284', 'username': 'DishPatani'}]",,,,,,1
2269,2269,2269,1248672548507668481,1248672548507668481,1586541709000,2020-04-10 23:31:49,530,,"Aal iz well !! Aal iz Well !! Thankyou @RajkumarHirani sir and @aamir_khan for teaching us this, this comes handy whileð #IndiaFightsCornona #Covid_19india","['#indiafightscornona', '#covid_19india']",[],137070133,137070133,joydanielp,Joy Daniel Pradhan,5,23,https://twitter.com/joydanielp/status/1248672548507668481,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '137070133', 'username': 'joydanielp'}, {'user_id': '63992320', 'username': 'RajkumarHirani'}, {'user_id': '88856792', 'username': 'aamir_khan'}]",,,,,,-1
2288,2288,2288,1248671864882225152,1248671864882225152,1586541546000,2020-04-10 23:29:06,530,," https://wap.business-standard.com/article-amp/technology/how-to-download-set-up-and-use-aarogya-setu-app-to-curb-coronavirus-spread-120040701026_1.html?utm_source=SEO&utm_medium=HDPÂ â¦
Here's how to download set up and use aarogya setu app to crub Coronavirus spread.
#AarogyaSetuApp #AarogyaSetu #IndiaFightsCarona #CautionYesPanicNo #CoronavirusLockdown @SetuAarogya #CoronavirusOutbreak","['#aarogyasetuapp', '#aarogyasetu', '#indiafightscarona', '#cautionyespanicno', '#coronaviruslockdown', '#coronavirusoutbreak']",[],877048312897064960,877048312897064960,AtotalmessAnshu,Atotalmess,5,23,https://twitter.com/AtotalmessAnshu/status/1248671864882225152,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '877048312897064960', 'username': 'AtotalmessAnshu'}, {'user_id': '1246035397198528515', 'username': 'SetuAarogya'}]",,,,,,-1
2338,2338,2338,1249041631442952192,1249041631442952192,1586629705000,2020-04-11 23:58:25,530,,"Is this a lockdown?@ChouhanShivraj @healthminmp @narendramodi @PMOIndia Sir Local authority distributed the passes and people had taken this as granted and violating the lockdown daily, Request you to please take an appropriate action against this violation #IndiaFightCorona pic.twitter.com/WusGaZhV29",['#indiafightcorona'],[],119415081,119415081,KachhwahaGaurav,Gaurav kachhwaha,6,23,https://twitter.com/KachhwahaGaurav/status/1249041631442952192,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '119415081', 'username': 'KachhwahaGaurav'}, {'user_id': '1251083774', 'username': 'ChouhanShivraj'}, {'user_id': '965879968721981440', 'username': 'healthminmp'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,,-1
2341,2341,2341,1249041474399776770,1249041474399776770,1586629668000,2020-04-11 23:57:48,530,,"#StayHome
#IndiaFightsCorona
The Modi Govt has taken steps to ensure timely information dissemination on COVID-19 throughout the country and is ensuring last mile outreach through communication in regional languages.
via NaMo App
#à¤à¤¯_à¤¶à¥à¤°à¥à¤°à¤¾à¤®","['#stayhome', '#indiafightscorona', '#à¤à¤¯_à¤¶à¥à¤°à¥à¤°à¤¾à¤®']",[],4068076459,4068076459,Rajkuma02796215,Rajkumar,6,23,https://twitter.com/Rajkuma02796215/status/1249041474399776770,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4068076459', 'username': 'Rajkuma02796215'}]",,,,,,-1
2345,2345,2345,1249041345747898369,1249041345747898369,1586629637000,2020-04-11 23:57:17,530,,"#StayHome
#IndiaFightsCorona
In view of the ensuing festivals in the month of April 2020, the Modi Govt has directed all States/UTs to ensure strict compliance of lockdown measures to fight COVIDâ19 and not allow any social/religious gathering/procession.
via NaMo App","['#stayhome', '#indiafightscorona']",[],4068076459,4068076459,Rajkuma02796215,Rajkumar,6,23,https://twitter.com/Rajkuma02796215/status/1249041345747898369,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4068076459', 'username': 'Rajkuma02796215'}]",,,,,,-1
2351,2351,2351,1249041056483557378,1249041056483557378,1586629568000,2020-04-11 23:56:08,530,,"All officers are doing good job but in pandemic situation was this necessary?? Please give your view. 

@mlkhattar @Rao_InderjitS @cmohry
@narendramodi @PMOIndia
#IndiaFightsCarona @DC_Gurugram pic.twitter.com/X1vJawgXWG",['#indiafightscarona'],[],53447494,53447494,achlendra,Achlendra Katiyar,6,23,https://twitter.com/achlendra/status/1249041056483557378,False,38,14,11,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '53447494', 'username': 'achlendra'}, {'user_id': '295833852', 'username': 'mlkhattar'}, {'user_id': '2383466154', 'username': 'Rao_InderjitS'}, {'user_id': '2919390704', 'username': 'cmohry'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '904450515240599552', 'username': 'DC_Gurugram'}]",,,,,,1
2363,2363,2363,1249040687456120834,1249040687456120834,1586629480000,2020-04-11 23:54:40,530,,One more successful day for our team. Thanks to Mahendra bhai and team for this work. #COVID__19 #COVIDã¼19 #coronavirusinindia #Coronafighters #Corona #HelpFightCorona @CRPaatil @sanghaviharsh @narendramodi #coronapendemic #emergency #surat #india pic.twitter.com/0Mo6iAvX5U,"['#covid__19', '#covidã¼19', '#coronavirusinindia', '#coronafighters', '#corona', '#helpfightcorona', '#coronapendemic', '#emergency', '#surat', '#india']",[],913464768437960704,913464768437960704,SandeshRawal84,Sandesh Rawal,6,23,https://twitter.com/SandeshRawal84/status/1249040687456120834,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '913464768437960704', 'username': 'SandeshRawal84'}, {'user_id': '305603067', 'username': 'CRPaatil'}, {'user_id': '171355391', 'username': 'sanghaviharsh'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,1
2397,2397,2397,1249039537117904896,1249039537117904896,1586629206000,2020-04-11 23:50:06,530,,One of the #sunrise #Sector post #COVID__19 scenario #India is a #consumption #market & dynamics vll change #people vll adapt to the new normal it wud b interesting to see how #ecommerce co's adapt to the #change and win the #Trust of people @Flipkart @amazonIN @Walmart https://twitter.com/DoC_GoI/status/1248911163833741313Â â¦,"['#sunrise', '#sector', '#covid__19', '#india', '#consumption', '#market', '#people', '#ecommerce', '#change', '#trust']",[],2905160815,2905160815,dashinganurag83,Anurag Vijay,6,23,https://twitter.com/dashinganurag83/status/1249039537117904896,False,4,0,1,https://twitter.com/DoC_GoI/status/1248911163833741313,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2905160815', 'username': 'dashinganurag83'}, {'user_id': '57947109', 'username': 'Flipkart'}, {'user_id': '1282946089', 'username': 'amazonIN'}, {'user_id': '17137891', 'username': 'Walmart'}]",,,,,,1
2407,2407,2407,1249039278929104896,1249039278929104896,1586629144000,2020-04-11 23:49:04,530,,"India media sucks ,
There is a fine line between awareness and creating fear..
avoid news 
engage in some constructive work.
#indiamedia #lockdown #COVID__19 #SaturdayThoughts #","['#indiamedia', '#lockdown', '#covid__19', '#saturdaythoughts']",[],3316823970,3316823970,Praveen_blogs,Praveen Kumar,6,23,https://twitter.com/Praveen_blogs/status/1249039278929104896,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3316823970', 'username': 'Praveen_blogs'}]",,,,,,-1
2452,2452,2452,1249037440666476545,1249037440666476545,1586628706000,2020-04-11 23:41:46,530,,"What a lovely thought made in to a picture, We as a nation have full faith in Modi ji, and Modi ji has blessings of Shri Ram, Jai Shri Ram ððð #COVID__19 #StayHomeIndia #StayHome #HolySaturday2020 @narendramodi @iPankajShukla @DrRutvij @shailesh_sotta #IndiaFightsCOVID19 pic.twitter.com/txwSlwC687","['#covid__19', '#stayhomeindia', '#stayhome', '#holysaturday2020', '#indiafightscovid19']",[],1024511032570650624,1024511032570650624,Dhaval29691,DhavalParekh,6,23,https://twitter.com/Dhaval29691/status/1249037440666476545,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1024511032570650624', 'username': 'Dhaval29691'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '285101065', 'username': 'iPankajShukla'}, {'user_id': '1110805057', 'username': 'DrRutvij'}, {'user_id': '803181538041012224', 'username': 'shailesh_sotta'}]",,,,,,-1
2454,2454,2454,1249037429467734017,1249037429467734017,1586628703000,2020-04-11 23:41:43,530,,"It's alarming. Be #safe at your #home #madhyapradesh has reached 532 cases, 62 today only and #rajasthan has reached 700 cases, 139 today only. 
#stayhome #savelives
#Covid_19 #bihar
#indiafightscorona @ Jehanabad,â¦  https://www.instagram.com/p/B-2aUlkDQsl/?igshid=qgdqt77spwxaÂ â¦","['#safe', '#home', '#madhyapradesh', '#rajasthan', '#stayhome', '#savelives', '#covid_19', '#bihar', '#indiafightscorona']",[],517645944,517645944,princekvats,ð®ð³ Prince Vats [à¤ªà¥à¤°à¤¿à¤à¤¸ à¤µà¤¤à¥à¤¸],6,23,https://twitter.com/princekvats/status/1249037429467734017,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '517645944', 'username': 'princekvats'}]",,,,,,1
2460,2460,2460,1249037108779466753,1248992954850717696,1586628627000,2020-04-11 23:40:27,530,,What a editor #Covid_19india #coronavirusinindia #IndiaFightCorona #coronavirusUk #CoronavirusOutbreakindia #CoronaVirusItaly #CoronavirusNewYork  pic.twitter.com/lJNwuzpCom pic.twitter.com/7A2uC3Sy5H,"['#covid_19india', '#coronavirusinindia', '#indiafightcorona', '#coronavirusuk', '#coronavirusoutbreakindia', '#coronavirusitaly', '#coronavirusnewyork']",[],981753363288084481,981753363288084481,Saurabhmoon8,Official Saurabh Mun,6,23,https://twitter.com/Saurabhmoon8/status/1249037108779466753,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '981753363288084481', 'username': 'Saurabhmoon8'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,-1
2479,2479,2479,1249036168177451008,1249036168177451008,1586628403000,2020-04-11 23:36:43,530,,"#Bihar: Number of positive cases of #Coronavirus has gone up to 64 with reporting of four more cases today.

#IndiaFightsCorona","['#bihar', '#coronavirus', '#indiafightscorona']",[],954710848311738369,954710848311738369,vishalsingh_IND,Vishal Singh,6,23,https://twitter.com/vishalsingh_IND/status/1249036168177451008,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '954710848311738369', 'username': 'vishalsingh_IND'}]",,,,,,1
2487,2487,2487,1249035661094477824,1249005661394001921,1586628282000,2020-04-11 23:34:42,530,,What a editor #Covid_19india #coronavirusinindia #IndiaFightCorona #coronavirusUk #CoronavirusOutbreakindia #CoronaVirusItaly #CoronavirusNewYork pic.twitter.com/lJNwuzpCom,"['#covid_19india', '#coronavirusinindia', '#indiafightcorona', '#coronavirusuk', '#coronavirusoutbreakindia', '#coronavirusitaly', '#coronavirusnewyork']",[],981753363288084481,981753363288084481,Saurabhmoon8,Official Saurabh Mun,6,23,https://twitter.com/Saurabhmoon8/status/1249035661094477824,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '981753363288084481', 'username': 'Saurabhmoon8'}, {'user_id': '2198269460', 'username': 'Ramlal'}]",,,,,,-1
2494,2494,2494,1249035256352477185,1249035256352477185,1586628185000,2020-04-11 23:33:05,530,,Cooperation between Police & Animals during Lockdown #IndiaFightsCorona pic.twitter.com/pRmDgwuh7S,['#indiafightscorona'],[],15069976,15069976,philipbkk,Prem Mohanty,6,23,https://twitter.com/philipbkk/status/1249035256352477185,False,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '15069976', 'username': 'philipbkk'}]",,,,,,1
2498,2498,2498,1249035107391827971,1249035107391827971,1586628150000,2020-04-11 23:32:30,530,,"World's first game to help you learn more about COVID-19 and enjoy at the same time. Download now from 
 http://Combatcorona.thenextgeneration.asiaÂ 
@PMOIndia @HRDMinistry @DrRPNishank #IndiaFightsCorona #COVID__19 #CombatCorona #GharBaithoIndia #game pic.twitter.com/VrnWah5Jma","['#indiafightscorona', '#covid__19', '#combatcorona', '#gharbaithoindia', '#game']",[],1240381427880841217,1240381427880841217,thenextgenasia,The Next Generation,6,23,https://twitter.com/thenextgenasia/status/1249035107391827971,False,5,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1240381427880841217', 'username': 'thenextgenasia'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2574232910', 'username': 'HRDMinistry'}, {'user_id': '2617066206', 'username': 'DrRPNishank'}]",,,,,,1
2522,2522,2522,1249034227137445888,1249034227137445888,1586627940000,2020-04-11 23:29:00,530,,"These 2 pics tell a lot. See and contrast the flights in the Indian and US airspace. This reflects our priorities and I'm glad that we are giving priority to human lives.
@PMOIndia @narendramodi
#IndiaFightsCorona #Lockdownextention #COVID__19 #Covid_19india pic.twitter.com/yjsk60y4LP","['#indiafightscorona', '#lockdownextention', '#covid__19', '#covid_19india']",[],725639080738959360,725639080738959360,MalikAltamush,altamush malik,6,23,https://twitter.com/MalikAltamush/status/1249034227137445888,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '725639080738959360', 'username': 'MalikAltamush'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,1
2537,2537,2537,1249033589276037120,1248993233889382400,1586627788000,2020-04-11 23:26:28,530,,This editor surprise #Covid_19india #coronavirusinindia #India #Lockdown21 pic.twitter.com/wNBMilE5uT,"['#covid_19india', '#coronavirusinindia', '#india', '#lockdown21']",[],981753363288084481,981753363288084481,Saurabhmoon8,Official Saurabh Mun,6,23,https://twitter.com/Saurabhmoon8/status/1249033589276037120,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '981753363288084481', 'username': 'Saurabhmoon8'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,-1
2541,2541,2541,1249033459290570755,1249033459290570755,1586627757000,2020-04-11 23:25:57,530,,"Salute to all doctors, nurses, police  cleaners and governments. #india #kuwait #coronavirus #corona19 #StayAtHome #StayHome #StayHomeSaveLifes","['#india', '#kuwait', '#coronavirus', '#corona19', '#stayathome', '#stayhome', '#stayhomesavelifes']",[],306738235,306738235,DevKumhar,Dev Kumhar,6,23,https://twitter.com/DevKumhar/status/1249033459290570755,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '306738235', 'username': 'DevKumhar'}]",,,,,,-1
2546,2546,2546,1249033340499492864,1248965789488644097,1586627728000,2020-04-11 23:25:28,530,,"WHO said ""not everybody need to wear mask"" 
@PMOIndia said "" everybody should wear mask""
WHO said ""rapid test should be prioritised not isolation or lockdown""
@PMOIndia said ""first isolation and lockdown and treatment then rapid test""
#IndiaFightCorona",['#indiafightcorona'],[],50036543,50036543,manugopz,Manu Gopalakrishnan,6,23,https://twitter.com/manugopz/status/1249033340499492864,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '50036543', 'username': 'manugopz'}, {'user_id': '57441414', 'username': 'ZubyMusic'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,,1
2554,2554,2554,1249033089042403328,1249033089042403328,1586627668000,2020-04-11 23:24:28,530,,"Johny Lever gives Warning to #corona â ï¸ Hum #hindustani ð®ð³ .
.
.
#Corona #COVID__19 #indiafightscorona #COVID19KE #GharBaithoIndia #GoCoronaGo #coronaupdatesindia #Covid_19india #ShehnaazMagicEverywhere
#SidSatOffNahiTha #WorldLovesModi pic.twitter.com/kfD9FcGpDO","['#corona', '#hindustani', '#corona', '#covid__19', '#indiafightscorona', '#covid19ke', '#gharbaithoindia', '#gocoronago', '#coronaupdatesindia', '#covid_19india', '#shehnaazmagiceverywhere', '#sidsatoffnahitha', '#worldlovesmodi']",[],1228324421577793536,1228324421577793536,TheAshokMeghwal,Ashok Meghwal,6,23,https://twitter.com/TheAshokMeghwal/status/1249033089042403328,False,10,1,5,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1228324421577793536', 'username': 'TheAshokMeghwal'}]",,,,,,-1
