,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,text,labels
2730,2730,2730,1249397127320494080,1249397127320494080,1586714462000,2020-04-12 23:31:02,530,Sector 46,Some home games to keep the family united and energised amid Covid crisis.#unitedfamily #Strong #Covid_19 #FightCovid19 #IndiaFightsCoronavirus #FamilyKarma #21daysLockdownIndia pic.twitter.com/ZfsLJnwq3A â at Sector 46,"['#unitedfamily', '#strong', '#covid_19', '#fightcovid19', '#indiafightscoronavirus', '#familykarma', '#21dayslockdownindia']",[],1249023610414489602,1249023610414489602,karanGogia3,karan Gogia,7,23,https://twitter.com/karanGogia3/status/1249397127320494080,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1249023610414489602', 'username': 'karanGogia3'}]",,,,,,-1
2805,2805,2805,1249393226781356032,1249393226781356032,1586713532000,2020-04-12 23:15:32,530,,"If We Do Those Type's Of Work Then We Can Surely Avoid #coronavirus
#COVID19 #COVID__19 #IndiaFightsCoronavirus #pandemic  pic.twitter.com/YVZWPSUT2Y","['#coronavirus', '#covid19', '#covid__19', '#indiafightscoronavirus', '#pandemic']",[],1235493894453780482,1235493894453780482,Deb22dn,Debojit Nath(Dev) ð,7,23,https://twitter.com/Deb22dn/status/1249393226781356032,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1235493894453780482', 'username': 'Deb22dn'}]",,,,,,-1
2858,2858,2858,1249390869477654533,1249390869477654533,1586712970000,2020-04-12 23:06:10,530,,When we were kids we thought that 2020 would be the year of flying car but sad it's the year of ð car ð¢ rona #IndiaFightsCoronavirus #Day15ofLockdown #StayHome #covidindia #coronavirusinindia #StaySafe #pandemic #ChineseVirus #COVID2019india #flyingcars #Cars #SocialDistanacing,"['#indiafightscoronavirus', '#day15oflockdown', '#stayhome', '#covidindia', '#coronavirusinindia', '#staysafe', '#pandemic', '#chinesevirus', '#covid2019india', '#flyingcars', '#cars', '#socialdistanacing']",[],386052912,386052912,prakharsaini29,Prakhar Saini,7,23,https://twitter.com/prakharsaini29/status/1249390869477654533,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '386052912', 'username': 'prakharsaini29'}]",,,,,,-1
2878,2878,2878,1249390161617510401,1249390161617510401,1586712801000,2020-04-12 23:03:21,530,,"#coronavirus #StaySafeStayHelpful
#IndiaFightsCoronavirus
@OfficeofUT @PuneCityPolice 

Wear a mask IF you have to step out. pic.twitter.com/3310Q78T6f","['#coronavirus', '#staysafestayhelpful', '#indiafightscoronavirus']",[],58007895,58007895,ShRuttiK,Shrutik Dange,7,23,https://twitter.com/ShRuttiK/status/1249390161617510401,False,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '58007895', 'username': 'ShRuttiK'}, {'user_id': '1144169755672113155', 'username': 'OfficeofUT'}, {'user_id': '4707327216', 'username': 'PuneCityPolice'}]",,,,,,0
2911,2911,2911,1249388787496411136,1249388787496411136,1586712474000,2020-04-12 22:57:54,530,,"Guys relax, by 30th Aprilâ2020 #COVIDã¼19 will say bye-bye to India and go from here, look at this beautiful animated conversation between Mr. PM Shri 
@narendramodi & #Corona ð¦ 
Made by @IndiaToday & @aajtak
#IndiaFightsCorona 
@worriorofindia @SortedEagle @JigarBDesaiBjp RT pic.twitter.com/sNEYes9YqM","['#covidã¼19', '#corona', '#indiafightscorona']",[],2578351430,2578351430,CtBaroda,JAY MERCHANT,7,22,https://twitter.com/CtBaroda/status/1249388787496411136,False,8,0,8,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2578351430', 'username': 'CtBaroda'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '19897138', 'username': 'IndiaToday'}, {'user_id': '42606652', 'username': 'aajtak'}, {'user_id': '141901567', 'username': 'SortedEagle'}, {'user_id': '4767683592', 'username': 'JigarBDesaiBjp'}]",,,,,,-1
3011,3011,3011,1249762278741667843,1249762278741667843,1586801521000,2020-04-13 23:42:01,530,,"Let's Ready For New Task ð
#10AM #NarendraModi @narendramodi #coronavirus #NewTask @Twitter #IndiaFightsCorona #Mahabharata pic.twitter.com/hc0Ksfnpi2","['#10am', '#narendramodi', '#coronavirus', '#newtask', '#indiafightscorona', '#mahabharata']",[],3221320345,3221320345,matinpatel9,matin patel,1,23,https://twitter.com/matinpatel9/status/1249762278741667843,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3221320345', 'username': 'matinpatel9'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '783214', 'username': 'Twitter'}]",,,,,,0
3030,3030,3030,1249761245349048324,1249761245349048324,1586801274000,2020-04-13 23:37:54,530,,"With @SetuAarogya, let us take a step towards protecting ourselves, our families & loved ones. à¤®à¥à¤ à¤¸à¥à¤°à¤à¥à¤·à¤¿à¤¤à¥¤ à¤¹à¤® à¤¸à¥à¤°à¤à¥à¤·à¤¿à¤¤à¥¤ à¤­à¤¾à¤°à¤¤ à¤¸à¥à¤°à¤à¥à¤·à¤¿à¤¤|
Download #AarogyaSetuApp & join the fight against COVID-19
#IndiaFightsCorona pic.twitter.com/cX9vPl7zgh","['#aarogyasetuapp', '#indiafightscorona']",[],2599286473,2599286473,vinaysinghlu,Vinay Singh,1,23,https://twitter.com/vinaysinghlu/status/1249761245349048324,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2599286473', 'username': 'vinaysinghlu'}, {'user_id': '1246035397198528515', 'username': 'SetuAarogya'}]",,,,,,1
3051,3051,3051,1249760417460531200,1249760417460531200,1586801077000,2020-04-13 23:34:37,530,,"@IamSumanDe 
India is now at the third stage. Now lockdown nd social distancing is the only way to fight against COVID 19. 
We salute to all those Doctors, medical staffs nd policemen who r protecting us by putting their life un risk .#IndiaFightsCorona",['#indiafightscorona'],[],1191331122388406274,1191331122388406274,SoumiliChakra18,Soumili Chakraborty,1,23,https://twitter.com/SoumiliChakra18/status/1249760417460531200,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1191331122388406274', 'username': 'SoumiliChakra18'}, {'user_id': '2683846890', 'username': 'IamSumanDe'}]",,,,,,1
3053,3053,3053,1249760326658043904,1249760326658043904,1586801055000,2020-04-13 23:34:15,530,,"Delhi walo kha kha k weight badh chuki hai tumhari #Lockdown k chakar me , loose some weight or else third #earthquakeinDelhi will hit soon ð¤ª Second time #Earthquake hits Delhi ð¤ð»#Covid19 #earthquakeinDelhi #IndiaFightsCoronavirus","['#lockdown', '#earthquakeindelhi', '#earthquake', '#covid19', '#earthquakeindelhi', '#indiafightscoronavirus']",[],165764103,165764103,psuchismita,Suchismita Pradhan,1,23,https://twitter.com/psuchismita/status/1249760326658043904,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '165764103', 'username': 'psuchismita'}]",,,,,,-1
3078,3078,3078,1249759764197736450,1249759764197736450,1586800921000,2020-04-13 23:32:01,530,,"Again dispute on death.
Yesterday cremation of 2 dead body have been done at late night in presence of administration. What's the explanation. According to administration, relatives of the deceased are kept in Institutional quarantine..Why why why?
#Coronavirus
#IndiaFightsCorona pic.twitter.com/yHX1dhhBpb","['#coronavirus', '#indiafightscorona']",[],2924699806,2924699806,Drsubhassarkar,Dr. Subhas Sarkar,1,23,https://twitter.com/Drsubhassarkar/status/1249759764197736450,False,122,207,54,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2924699806', 'username': 'Drsubhassarkar'}]",,,,,,-1
3113,3113,3113,1249758377913118721,1249758377913118721,1586800591000,2020-04-13 23:26:31,530,,"Restricted entry and door to door check up only can stop the spreading of Corona Virus.
We need mobile team to monitor, with proper safety.
@narendramodi
@MoHFW_INDIA
@Naveen_Odisha
@drharshvardhan
#COVID2019
#IndiaFightsCorona","['#covid2019', '#indiafightscorona']",[],439012028,439012028,SameerKumarBhoi,Samir Kumar Bhoi,1,23,https://twitter.com/SameerKumarBhoi/status/1249758377913118721,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '439012028', 'username': 'SameerKumarBhoi'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '3489768920', 'username': 'Naveen_Odisha'}, {'user_id': '77732185', 'username': 'drharshvardhan'}]",,,,,,1
3130,3130,3130,1249757616084938752,1249757616084938752,1586800409000,2020-04-13 23:23:29,530,Sowcarpet,"@suniljsinghi @narendramodi @PMOIndia 
I pledge to contribute Rs.5100 and urge you to make yours.
#StayHome #StaySafe #IndiaFightsCorona #PMCaresFunds #Covid_19india pic.twitter.com/RuuqiTMHBU â at Sowcarpet","['#stayhome', '#staysafe', '#indiafightscorona', '#pmcaresfunds', '#covid_19india']",[],967829227163693056,967829227163693056,MayankJ84787801,Mayank Jain,1,23,https://twitter.com/MayankJ84787801/status/1249757616084938752,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '967829227163693056', 'username': 'MayankJ84787801'}, {'user_id': '852032611505422336', 'username': 'suniljsinghi'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,,-1
3138,3138,3138,1249757341920067589,1249757341920067589,1586800344000,2020-04-13 23:22:24,530,Sowcarpet,"@suniljsinghi @narendramodi @PMOIndia
I pledge to contribute Rs.5400 and urge you to make yours.
#StayHome #StaySafe #IndiaFightsCorona #PMCaresFunds #Covid_19india pic.twitter.com/emdKMLmk2L â at Sowcarpet","['#stayhome', '#staysafe', '#indiafightscorona', '#pmcaresfunds', '#covid_19india']",[],967829227163693056,967829227163693056,MayankJ84787801,Mayank Jain,1,23,https://twitter.com/MayankJ84787801/status/1249757341920067589,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '967829227163693056', 'username': 'MayankJ84787801'}, {'user_id': '852032611505422336', 'username': 'suniljsinghi'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,,-1
3181,3181,3181,1249756100645306368,1249752583306129412,1586800048000,2020-04-13 23:17:28,530,,"Everyday more than 300 PPE kits & 50000 masks are being prepared by our jawans which have been supplied to several ministries & hospitals. Talks are on to deliver 1 lakh masks of better quality to AIIMS @crpfindia @HMOIndia
#COVID19
#Lockdownextention
#IndiaFightsCoronavirus pic.twitter.com/uBzGA9bMvH","['#covid19', '#lockdownextention', '#indiafightscoronavirus']",[],90101748,90101748,siddhantvm,Siddhant Mishra,1,23,https://twitter.com/siddhantvm/status/1249756100645306368,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '90101748', 'username': 'siddhantvm'}, {'user_id': '756505518420660225', 'username': 'crpfindia'}, {'user_id': '2541363451', 'username': 'HMOIndia'}]",,,,,,1
3196,3196,3196,1249755812936863744,1249755812936863744,1586799979000,2020-04-13 23:16:19,530,,Myself in corona ward duty  at KIMS Hubli!!! #IndiaFightsCorona #KarnatakaFightsCorona #COVID19 pic.twitter.com/DbXpwmzYKS,"['#indiafightscorona', '#karnatakafightscorona', '#covid19']",[],164211551,164211551,pksahukar,Prabhu K Sahukar,1,23,https://twitter.com/pksahukar/status/1249755812936863744,False,328,33,43,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '164211551', 'username': 'pksahukar'}]",,,,,,-1
3210,3210,3210,1249755064861749250,1249755064861749250,1586799801000,2020-04-13 23:13:21,530,,"Excellent & #pragmatic aproach. #Kerala_module

""Here's how the Indian state of Kerala, once a COVID-19 hot spot, flattened its coronavirus curve""   https://twitter.com/i/events/1249710919250137089Â â¦
#IndiaFightsCorona","['#pragmatic', '#kerala_module', '#indiafightscorona']",[],15286727,15286727,Ajitkeshav,Aj,1,23,https://twitter.com/Ajitkeshav/status/1249755064861749250,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '15286727', 'username': 'Ajitkeshav'}]",,,,,,-1
3229,3229,3229,1250128758326964224,1250128758326964224,1586888896000,2020-04-14 23:58:16,530,,"@narendramodi ji @PMOIndia Thank you very much sir...For your work against COVID-19.We all are with you.#IndiaFightsCorona #MuskurayegaIndia ðð®ð³ #21DaysChallenge #sketch
Not Perfect,Just Triedâ pic.twitter.com/fv2qxssZOj","['#indiafightscorona', '#muskurayegaindia', '#21dayschallenge', '#sketch']",[],928276470568386560,928276470568386560,Dharmik_1997,Dharmik Chauhan,2,23,https://twitter.com/Dharmik_1997/status/1250128758326964224,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '928276470568386560', 'username': 'Dharmik_1997'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,,1
3241,3241,3241,1250128191622004736,1250128191622004736,1586888761000,2020-04-14 23:56:01,530,,Situation is very critical. #StayHome #StayAtHome #CoronaUpdatesInIndia #pandemic #Wealthmaster Be a responsible Citizen of INDIA. #IndiaFightsCorona #wednesdaymorning #WednesdayThoughts #tuesdayvibes pic.twitter.com/XduwjCaTjK,"['#stayhome', '#stayathome', '#coronaupdatesinindia', '#pandemic', '#wealthmaster', '#indiafightscorona', '#wednesdaymorning', '#wednesdaythoughts', '#tuesdayvibes']",[],1175673276665753601,1175673276665753601,WealthMaster21,Wealth Master,2,23,https://twitter.com/WealthMaster21/status/1250128191622004736,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1175673276665753601', 'username': 'WealthMaster21'}]",,,,,,-1
3308,3308,3308,1250125522996097024,1250125522996097024,1586888125000,2020-04-14 23:45:25,530,,"#indiafightscorona # #overtogrover
#Lockdown 
One would be sitting..contd.....
Arogya Sethu downloaded for update 
Care for Elders at Home , lest itâs late 
Doctors-Nurses be respected from  heart 
Defending from Corona is indeed an art !
Â©ï¸Dr. Anil Kumar Grover 
April 14,2020  pic.twitter.com/mKzr8vfUmZ","['#indiafightscorona', '#overtogrover', '#lockdown']",[],85886701,85886701,overtogrover,ANIL GROVER,2,23,https://twitter.com/overtogrover/status/1250125522996097024,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '85886701', 'username': 'overtogrover'}]",,,,,,1
3348,3348,3348,1250123900890927111,1250123900890927111,1586887738000,2020-04-14 23:38:58,530,,"#indiafightscorona #Lockdown 
One would be sitting on fence 
Respect human life , decide hence 
To stay safe at home in stormy weather 
Wash hands 20 seconds with soap leather 
Drink warm water and diet for seers 
To distance socially ,Be emotionally near! 
Contd...  pic.twitter.com/T7sarbBwSP","['#indiafightscorona', '#lockdown']",[],85886701,85886701,overtogrover,ANIL GROVER,2,23,https://twitter.com/overtogrover/status/1250123900890927111,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '85886701', 'username': 'overtogrover'}]",,,,,,1
3358,3358,3358,1250123441073729539,1249940530730958848,1586887629000,2020-04-14 23:37:09,530,,Appreciated your coordinated efforts towards #lockdown #IndiaFightsCorona at this crucial time beyond party/political difference /agenda but for the people @ArvindKejriwal,"['#lockdown', '#indiafightscorona']",[],101297021,101297021,l_siva_kumar,Sivakumar,2,23,https://twitter.com/l_siva_kumar/status/1250123441073729539,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '101297021', 'username': 'l_siva_kumar'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}]",,,,,,1
3385,3385,3385,1250122056131215360,1250122056131215360,1586887298000,2020-04-14 23:31:38,530,,"Jo hua Goa mein woh ekdum positivity nd nationality k khilaf hai ,kya woh kuch din intezaar nhi kr skte ?? Pura desh ab iss Corona Pandemic mein fass gya .. 
Hope that the respective authorities took the charge nd control the situation. #IndiaFightsCorona https://twitter.com/ABPNews/status/1250037222889246720Â â¦",['#indiafightscorona'],[],1191331122388406274,1191331122388406274,SoumiliChakra18,Soumili Chakraborty,2,23,https://twitter.com/SoumiliChakra18/status/1250122056131215360,False,1,0,0,https://twitter.com/ABPNews/status/1250037222889246720,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1191331122388406274', 'username': 'SoumiliChakra18'}]",,,,,,-1
3387,3387,3387,1250122035004461056,1250121091353206784,1586887293000,2020-04-14 23:31:33,530,,"They don't have no job, no shelter, no food. You don't speak out for them. When they question, the entire machinery tries to suppress them.. 

#IndiaFightsCorona #Lockdown2 #Corona #JaiBhim","['#indiafightscorona', '#lockdown2', '#corona', '#jaibhim']",[],102332697,102332697,IamRagbon,Raghavan JV,2,23,https://twitter.com/IamRagbon/status/1250122035004461056,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '102332697', 'username': 'IamRagbon'}]",,,,,,-1
